S064,Sudan,C011,HongKong+M
S064,Sudan,S041,Philippines
S064,Sudan,S066,Canada
S064,Sudan,S047,Iran
S064,Sudan,C010,Greece+C
S064,Sudan,C018,Spain+A+G
S064,Sudan,S045,Germany
S064,Sudan,S122,Austria
S064,Sudan,S018,US-NE
S064,Sudan,C020,Switzerlnd+L
S064,Sudan,C004,Balkans-NE
S064,Sudan,S014,US-CA
S064,Sudan,S115,Czechia
S087,SriLanka,S087,SriLanka
S087,SriLanka,S012,India-S
S087,SriLanka,S009,India-E
S087,SriLanka,S013,India-W
S087,SriLanka,S010,India-N
S087,SriLanka,S011,India-NE
S087,SriLanka,S037,Bangladesh
S087,SriLanka,S146,UAE
S087,SriLanka,S024,Pakistan
S087,SriLanka,S162,Kuwait
S087,SriLanka,S042,Ethopia
S087,SriLanka,S073,Malaysia
S087,SriLanka,S055,Tanzania
S087,SriLanka,S059,Kenya
S087,SriLanka,S143,Singapore
S087,SriLanka,S098,Zambia
S087,SriLanka,C014,Nepal+B
S087,SriLanka,S041,Philippines
S087,SriLanka,C011,HongKong+M
S087,SriLanka,S166,Oman
S087,SriLanka,S069,Afghanistan
S087,SriLanka,C015,Qatar+B
S087,SriLanka,S116,Somalia
S087,SriLanka,S076,Yemen
S087,SriLanka,S062,Uganda
S087,SriLanka,S104,Rwanda
S087,SriLanka,S064,Sudan
S087,SriLanka,S102,SouthSudan
S087,SriLanka,S091,Malawi
S087,SriLanka,S103,Zimbabwe
S087,SriLanka,S053,South Africa
S087,SriLanka,S032,Nigeria-NE
S087,SriLanka,S033,Nigeria-NW
S087,SriLanka,C019,Leso+Bot+Swz
S087,SriLanka,S031,Nigeria-NC
S087,SriLanka,S034,Nigeria-SE
S087,SriLanka,S035,Nigeria-SS
S087,SriLanka,S036,Nigeria-SW
S087,SriLanka,S172,Namibia
S087,SriLanka,S125,PaNewGuinea
S087,SriLanka,S077,Ghana
S087,SriLanka,S084,Australia
S087,SriLanka,S051,UK
S087,SriLanka,S150,Ireland
S087,SriLanka,S136,SierraLeone
S087,SriLanka,S047,Iran
S087,SriLanka,S149,Liberia
C018,Spain+A+G,C018,Spain+A+G
C018,Spain+A+G,C002,Belgium+L
C018,Spain+A+G,C012,Italy+M+SM+V
C018,Spain+A+G,S113,Tunisia
C018,Spain+A+G,C008,France+M
C018,Spain+A+G,C001,Balkans-SE
C018,Spain+A+G,S063,Algeria
C018,Spain+A+G,C005,Atlantic8
C018,Spain+A+G,C004,Balkans-NE
C018,Spain+A+G,S160,Mauritania
C018,Spain+A+G,S090,Niger
C018,Spain+A+G,S115,Czechia
C018,Spain+A+G,S112,Portugal
C018,Spain+A+G,S099,Senegal
C018,Spain+A+G,C010,Greece+C
C018,Spain+A+G,C009,Gambia+GuBis
C018,Spain+A+G,S101,Chad
C018,Spain+A+G,S065,Poland
C018,Spain+A+G,S105,Guinea
C018,Spain+A+G,S114,Benin
C018,Spain+A+G,S128,Togo
C018,Spain+A+G,S068,Morocco
C018,Spain+A+G,S082,CdIvoire
C018,Spain+A+G,S149,Liberia
C018,Spain+A+G,S085,Cameroon
C018,Spain+A+G,S064,Sudan
C018,Spain+A+G,S131,Bulgaria
C018,Spain+A+G,S167,Armenia
C018,Spain+A+G,S097,Mali
C018,Spain+A+G,S152,CentAfrRepub
C018,Spain+A+G,S164,Moldova
C018,Spain+A+G,S088,Romania
C018,Spain+A+G,C003,Congo+3
C018,Spain+A+G,S102,SouthSudan
C018,Spain+A+G,C015,Qatar+B
C018,Spain+A+G,S076,Yemen
C018,Spain+A+G,S089,BurkinaFaso
C018,Spain+A+G,S048,Congo-DRC
C018,Spain+A+G,S121,Belarus
C018,Spain+A+G,C006,Eritrea+D
C018,Spain+A+G,S045,Germany
C018,Spain+A+G,S046,Turkey
C018,Spain+A+G,S086,Angola
S102,SouthSudan,S102,SouthSudan
S102,SouthSudan,S042,Ethopia
S102,SouthSudan,S059,Kenya
S102,SouthSudan,S055,Tanzania
S102,SouthSudan,S098,Zambia
S102,SouthSudan,S162,Kuwait
S102,SouthSudan,S146,UAE
S102,SouthSudan,S062,Uganda
S102,SouthSudan,S104,Rwanda
S102,SouthSudan,S009,India-E
S102,SouthSudan,S024,Pakistan
S102,SouthSudan,S033,Nigeria-NW
S102,SouthSudan,S031,Nigeria-NC
S102,SouthSudan,S034,Nigeria-SE
S102,SouthSudan,S035,Nigeria-SS
S102,SouthSudan,S116,Somalia
S102,SouthSudan,S076,Yemen
S102,SouthSudan,S012,India-S
S102,SouthSudan,S010,India-N
S102,SouthSudan,S036,Nigeria-SW
S102,SouthSudan,S091,Malawi
S102,SouthSudan,S077,Ghana
S102,SouthSudan,S103,Zimbabwe
S102,SouthSudan,S013,India-W
S102,SouthSudan,C015,Qatar+B
S102,SouthSudan,S053,South Africa
S102,SouthSudan,S011,India-NE
S102,SouthSudan,S166,Oman
S102,SouthSudan,S037,Bangladesh
S102,SouthSudan,S172,Namibia
S102,SouthSudan,C019,Leso+Bot+Swz
S102,SouthSudan,S136,SierraLeone
S102,SouthSudan,S149,Liberia
S102,SouthSudan,S069,Afghanistan
S102,SouthSudan,S087,SriLanka
S102,SouthSudan,S051,UK
S102,SouthSudan,S073,Malaysia
S102,SouthSudan,S150,Ireland
S102,SouthSudan,C014,Nepal+B
S102,SouthSudan,S143,Singapore
S102,SouthSudan,C011,HongKong+M
S102,SouthSudan,S041,Philippines
S102,SouthSudan,S066,Canada
S102,SouthSudan,S047,Iran
S102,SouthSudan,C018,Spain+A+G
S102,SouthSudan,C010,Greece+C
S102,SouthSudan,S045,Germany
S102,SouthSudan,S018,US-NE
S053,South Africa,S053,South Africa
S053,South Africa,S098,Zambia
S053,South Africa,S055,Tanzania
S053,South Africa,C019,Leso+Bot+Swz
S053,South Africa,S059,Kenya
S053,South Africa,S172,Namibia
S053,South Africa,S103,Zimbabwe
S053,South Africa,S035,Nigeria-SS
S053,South Africa,S034,Nigeria-SE
S053,South Africa,S062,Uganda
S053,South Africa,S036,Nigeria-SW
S053,South Africa,S031,Nigeria-NC
S053,South Africa,S077,Ghana
S053,South Africa,S032,Nigeria-NE
S053,South Africa,S033,Nigeria-NW
S053,South Africa,S104,Rwanda
S053,South Africa,S102,SouthSudan
S053,South Africa,S116,Somalia
S053,South Africa,S146,UAE
S053,South Africa,S162,Kuwait
S053,South Africa,S136,SierraLeone
S053,South Africa,S064,Sudan
S053,South Africa,S149,Liberia
S053,South Africa,S076,Yemen
S053,South Africa,S009,India-E
S053,South Africa,S012,India-S
S053,South Africa,C015,Qatar+B
S053,South Africa,S166,Oman
S053,South Africa,S024,Pakistan
S053,South Africa,S087,SriLanka
S053,South Africa,S010,India-N
S053,South Africa,S013,India-W
S053,South Africa,S073,Malaysia
S053,South Africa,S069,Afghanistan
S053,South Africa,S011,India-NE
S053,South Africa,S037,Bangladesh
S053,South Africa,C014,Nepal+B
S053,South Africa,S150,Ireland
S053,South Africa,S051,UK
S053,South Africa,S084,Australia
S053,South Africa,S143,Singapore
S053,South Africa,S041,Philippines
S053,South Africa,S066,Canada
S053,South Africa,S079,Mozambique
S053,South Africa,S153,NewZealand
S116,Somalia,S116,Somalia
S116,Somalia,S059,Kenya
S116,Somalia,S042,Ethopia
S116,Somalia,S055,Tanzania
S116,Somalia,S098,Zambia
S116,Somalia,S146,UAE
S116,Somalia,S162,Kuwait
S116,Somalia,S009,India-E
S116,Somalia,S062,Uganda
S116,Somalia,S024,Pakistan
S116,Somalia,S012,India-S
S116,Somalia,S076,Yemen
S116,Somalia,S102,SouthSudan
S116,Somalia,S013,India-W
S116,Somalia,S064,Sudan
S116,Somalia,S091,Malawi
S116,Somalia,S011,India-NE
S116,Somalia,S037,Bangladesh
S116,Somalia,S103,Zimbabwe
S116,Somalia,S032,Nigeria-NE
S116,Somalia,C015,Qatar+B
S116,Somalia,S166,Oman
S116,Somalia,S053,South Africa
S116,Somalia,S033,Nigeria-NW
S116,Somalia,S034,Nigeria-SE
S116,Somalia,S031,Nigeria-NC
S116,Somalia,S035,Nigeria-SS
S116,Somalia,S036,Nigeria-SW
S116,Somalia,C019,Leso+Bot+Swz
S116,Somalia,S087,SriLanka
S116,Somalia,S077,Ghana
S116,Somalia,S172,Namibia
S116,Somalia,S073,Malaysia
S116,Somalia,S069,Afghanistan
S116,Somalia,C014,Nepal+B
S116,Somalia,S143,Singapore
S116,Somalia,S136,SierraLeone
S116,Somalia,C011,HongKong+M
S116,Somalia,S149,Liberia
S116,Somalia,S041,Philippines
S116,Somalia,S051,UK
S116,Somalia,S150,Ireland
S116,Somalia,S047,Iran
S116,Somalia,S066,Canada
S145,Slovakia,S145,Slovakia
S145,Slovakia,S115,Czechia
S145,Slovakia,S164,Moldova
S145,Slovakia,S121,Belarus
S145,Slovakia,S060,Ukraine
S145,Slovakia,S065,Poland
S145,Slovakia,S131,Bulgaria
S145,Slovakia,C004,Balkans-NE
S145,Slovakia,S038,Russia
S143,Singapore,S143,Singapore
S143,Singapore,S073,Malaysia
S143,Singapore,C011,HongKong+M
S143,Singapore,S041,Philippines
S143,Singapore,S087,SriLanka
S143,Singapore,S009,India-E
S143,Singapore,S010,India-N
S143,Singapore,C014,Nepal+B
S143,Singapore,S125,PaNewGuinea
S143,Singapore,S069,Afghanistan
S143,Singapore,S166,Oman
S143,Singapore,C015,Qatar+B
S143,Singapore,S116,Somalia
S143,Singapore,S055,Tanzania
S143,Singapore,S042,Ethopia
S143,Singapore,S076,Yemen
S143,Singapore,S059,Kenya
S143,Singapore,S146,UAE
S143,Singapore,S162,Kuwait
S143,Singapore,S098,Zambia
S143,Singapore,S091,Malawi
S143,Singapore,S064,Sudan
S143,Singapore,S102,SouthSudan
S143,Singapore,C019,Leso+Bot+Swz
S143,Singapore,S062,Uganda
S143,Singapore,S172,Namibia
S143,Singapore,S104,Rwanda
S143,Singapore,S103,Zimbabwe
S143,Singapore,S053,South Africa
S143,Singapore,S032,Nigeria-NE
S143,Singapore,S033,Nigeria-NW
S136,SierraLeone,S136,SierraLeone
S136,SierraLeone,S077,Ghana
S136,SierraLeone,S036,Nigeria-SW
S136,SierraLeone,S035,Nigeria-SS
S136,SierraLeone,S031,Nigeria-NC
S136,SierraLeone,S034,Nigeria-SE
S136,SierraLeone,S033,Nigeria-NW
S136,SierraLeone,S032,Nigeria-NE
S136,SierraLeone,S149,Liberia
S136,SierraLeone,S098,Zambia
S136,SierraLeone,S059,Kenya
S136,SierraLeone,S042,Ethopia
S136,SierraLeone,S062,Uganda
S136,SierraLeone,S104,Rwanda
S136,SierraLeone,S055,Tanzania
S136,SierraLeone,S053,South Africa
S136,SierraLeone,S172,Namibia
S136,SierraLeone,S102,SouthSudan
S136,SierraLeone,S064,Sudan
S136,SierraLeone,S103,Zimbabwe
S136,SierraLeone,S162,Kuwait
S136,SierraLeone,S091,Malawi
S136,SierraLeone,C019,Leso+Bot+Swz
S136,SierraLeone,S146,UAE
S136,SierraLeone,S076,Yemen
S136,SierraLeone,S116,Somalia
S136,SierraLeone,S150,Ireland
S136,SierraLeone,C015,Qatar+B
S136,SierraLeone,S166,Oman
S136,SierraLeone,S066,Canada
S136,SierraLeone,S018,US-NE
S136,SierraLeone,S051,UK
S136,SierraLeone,S014,US-CA
S136,SierraLeone,S069,Afghanistan
S136,SierraLeone,S020,US-SA
S136,SierraLeone,S016,US-ESC
S136,SierraLeone,S015,US-ENC
S136,SierraLeone,S170,Jamaica
S136,SierraLeone,S097,Mali
S136,SierraLeone,S021,US-WNC
S136,SierraLeone,S009,India-E
S136,SierraLeone,S105,Guinea
S136,SierraLeone,S087,SriLanka
S136,SierraLeone,S022,US-WSC
S136,SierraLeone,S037,Bangladesh
S136,SierraLeone,C014,Nepal+B
S136,SierraLeone,C009,Gambia+GuBis
S136,SierraLeone,S010,India-N
S136,SierraLeone,S012,India-S
S136,SierraLeone,S099,Senegal
S136,SierraLeone,S082,CdIvoire
S136,SierraLeone,S160,Mauritania
S127,Serbia,C004,Balkans-NE
S127,Serbia,S131,Bulgaria
S127,Serbia,S088,Romania
S127,Serbia,S065,Poland
S127,Serbia,S164,Moldova
S127,Serbia,S038,Russia
S127,Serbia,S115,Czechia
S127,Serbia,S121,Belarus
S127,Serbia,S060,Ukraine
S127,Serbia,C001,Balkans-SE
S127,Serbia,C010,Greece+C
S127,Serbia,C018,Spain+A+G
S127,Serbia,S145,Slovakia
S127,Serbia,S140,Kyrgyzstan
S127,Serbia,S113,Tunisia
S127,Serbia,S112,Portugal
S127,Serbia,C008,France+M
S127,Serbia,S063,Algeria
S127,Serbia,S167,Armenia
S127,Serbia,S162,Kuwait
S127,Serbia,S046,Turkey
S127,Serbia,C012,Italy+M+SM+V
S099,Senegal,S099,Senegal
S099,Senegal,S068,Morocco
S099,Senegal,S097,Mali
S099,Senegal,S160,Mauritania
S099,Senegal,S105,Guinea
S099,Senegal,C008,France+M
S099,Senegal,S089,BurkinaFaso
S099,Senegal,S082,CdIvoire
S099,Senegal,S090,Niger
S099,Senegal,S063,Algeria
S099,Senegal,S128,Togo
S099,Senegal,S114,Benin
S099,Senegal,S085,Cameroon
S099,Senegal,S101,Chad
S099,Senegal,S113,Tunisia
S099,Senegal,S152,CentAfrRepub
S099,Senegal,S048,Congo-DRC
S099,Senegal,S026,Brazil-NE
S099,Senegal,S118,Burundi
S099,Senegal,S108,Haiti
S099,Senegal,S025,Brazil-N
S099,Senegal,S027,Brazil-CW
S099,Senegal,S028,Brazil-SE
S099,Senegal,S029,Brazil-SP
S099,Senegal,S030,Brazil-S
S099,Senegal,S112,Portugal
S099,Senegal,C018,Spain+A+G
S099,Senegal,S083,Madagascar
S099,Senegal,S088,Romania
S099,Senegal,S159,Panama
S075,Saudi Arabia,S075,Saudi Arabia
S075,Saudi Arabia,S067,Iraq
S075,Saudi Arabia,S133,Libya
S075,Saudi Arabia,S130,Jordan
S075,Saudi Arabia,S078,Syria
S075,Saudi Arabia,S147,Palestine
S075,Saudi Arabia,S162,Kuwait
S075,Saudi Arabia,S146,UAE
S075,Saudi Arabia,S124,Israel
S075,Saudi Arabia,C015,Qatar+B
S075,Saudi Arabia,S047,Iran
S075,Saudi Arabia,S076,Yemen
S075,Saudi Arabia,S158,Georgia
S075,Saudi Arabia,S166,Oman
S104,Rwanda,S104,Rwanda
S104,Rwanda,S059,Kenya
S104,Rwanda,S055,Tanzania
S104,Rwanda,S098,Zambia
S104,Rwanda,S042,Ethopia
S104,Rwanda,S162,Kuwait
S104,Rwanda,S146,UAE
S104,Rwanda,S062,Uganda
S104,Rwanda,S103,Zimbabwe
S104,Rwanda,S102,SouthSudan
S104,Rwanda,S032,Nigeria-NE
S104,Rwanda,S091,Malawi
S104,Rwanda,S034,Nigeria-SE
S104,Rwanda,S035,Nigeria-SS
S104,Rwanda,S031,Nigeria-NC
S104,Rwanda,S077,Ghana
S104,Rwanda,S076,Yemen
S104,Rwanda,S172,Namibia
S104,Rwanda,C019,Leso+Bot+Swz
S104,Rwanda,S053,South Africa
S104,Rwanda,S009,India-E
S104,Rwanda,S024,Pakistan
S104,Rwanda,C015,Qatar+B
S104,Rwanda,S136,SierraLeone
S104,Rwanda,S012,India-S
S104,Rwanda,S166,Oman
S104,Rwanda,S010,India-N
S104,Rwanda,S149,Liberia
S104,Rwanda,S013,India-W
S104,Rwanda,S087,SriLanka
S104,Rwanda,S011,India-NE
S104,Rwanda,S069,Afghanistan
S104,Rwanda,S037,Bangladesh
S104,Rwanda,C014,Nepal+B
S104,Rwanda,S150,Ireland
S104,Rwanda,S073,Malaysia
S104,Rwanda,S041,Philippines
S104,Rwanda,S051,UK
S104,Rwanda,S143,Singapore
S104,Rwanda,C011,HongKong+M
S104,Rwanda,S047,Iran
S104,Rwanda,S118,Burundi
S104,Rwanda,S068,Morocco
S104,Rwanda,S066,Canada
S038,Russia,S038,Russia
S038,Russia,S121,Belarus
S038,Russia,S060,Ukraine
S038,Russia,S164,Moldova
S038,Russia,S140,Kyrgyzstan
S038,Russia,S169,Mongolia
S038,Russia,S131,Bulgaria
S038,Russia,C004,Balkans-NE
S038,Russia,S088,Romania
S038,Russia,S115,Czechia
S038,Russia,S065,Poland
S038,Russia,S145,Slovakia
S088,Romania,S088,Romania
S088,Romania,S131,Bulgaria
S088,Romania,C004,Balkans-NE
S088,Romania,S113,Tunisia
S088,Romania,C008,France+M
S088,Romania,S112,Portugal
S088,Romania,S063,Algeria
S088,Romania,S164,Moldova
S088,Romania,S038,Russia
S088,Romania,S068,Morocco
S088,Romania,S065,Poland
S088,Romania,C001,Balkans-SE
S088,Romania,S101,Chad
S088,Romania,C010,Greece+C
S088,Romania,S121,Belarus
S088,Romania,S060,Ukraine
S088,Romania,S090,Niger
S088,Romania,S089,BurkinaFaso
S088,Romania,C018,Spain+A+G
S088,Romania,S152,CentAfrRepub
S088,Romania,S115,Czechia
S088,Romania,S167,Armenia
S088,Romania,S085,Cameroon
S088,Romania,S114,Benin
S088,Romania,S160,Mauritania
S088,Romania,S128,Togo
S088,Romania,S162,Kuwait
S088,Romania,S046,Turkey
S088,Romania,C003,Congo+3
S088,Romania,S099,Senegal
S088,Romania,S082,CdIvoire
S088,Romania,S118,Burundi
S081,ROCTaiwan,S081,ROCTaiwan
S081,ROCTaiwan,S008,China-SE
S081,ROCTaiwan,S007,China-SaSE
S081,ROCTaiwan,S002,China-E
S081,ROCTaiwan,S001,China-C
S081,ROCTaiwan,S003,China-NC
S081,ROCTaiwan,S005,China-NW
S081,ROCTaiwan,S004,China-NE
S081,ROCTaiwan,S006,China-OAR
S081,ROCTaiwan,S054,Myanmar
S081,ROCTaiwan,S057,KoreaSouth
C015,Qatar+B,C015,Qatar+B
C015,Qatar+B,S146,UAE
C015,Qatar+B,S162,Kuwait
C015,Qatar+B,S042,Ethopia
C015,Qatar+B,S024,Pakistan
C015,Qatar+B,S009,India-E
C015,Qatar+B,S010,India-N
C015,Qatar+B,S059,Kenya
C015,Qatar+B,S055,Tanzania
C015,Qatar+B,S012,India-S
C015,Qatar+B,S013,India-W
C015,Qatar+B,S011,India-NE
C015,Qatar+B,S166,Oman
C015,Qatar+B,S037,Bangladesh
C015,Qatar+B,S076,Yemen
C015,Qatar+B,S069,Afghanistan
C015,Qatar+B,S064,Sudan
C015,Qatar+B,S062,Uganda
C015,Qatar+B,S116,Somalia
C015,Qatar+B,S104,Rwanda
C015,Qatar+B,S102,SouthSudan
C015,Qatar+B,S032,Nigeria-NE
C015,Qatar+B,C014,Nepal+B
C015,Qatar+B,S087,SriLanka
C015,Qatar+B,S033,Nigeria-NW
C015,Qatar+B,S031,Nigeria-NC
C015,Qatar+B,S073,Malaysia
C015,Qatar+B,S034,Nigeria-SE
C015,Qatar+B,S035,Nigeria-SS
C015,Qatar+B,S036,Nigeria-SW
C015,Qatar+B,S091,Malawi
C015,Qatar+B,C011,HongKong+M
C015,Qatar+B,S077,Ghana
C015,Qatar+B,S103,Zimbabwe
C015,Qatar+B,S051,UK
C015,Qatar+B,S143,Singapore
C015,Qatar+B,S041,Philippines
C015,Qatar+B,S150,Ireland
C015,Qatar+B,S053,South Africa
C015,Qatar+B,S136,SierraLeone
C015,Qatar+B,C019,Leso+Bot+Swz
C015,Qatar+B,S172,Namibia
C015,Qatar+B,S047,Iran
C015,Qatar+B,S149,Liberia
C015,Qatar+B,S066,Canada
C015,Qatar+B,C010,Greece+C
C015,Qatar+B,S045,Germany
C015,Qatar+B,S122,Austria
C015,Qatar+B,S075,Saudi Arabia
C015,Qatar+B,C018,Spain+A+G
C015,Qatar+B,S067,Iraq
C015,Qatar+B,S018,US-NE
C015,Qatar+B,C004,Balkans-NE
C015,Qatar+B,C020,Switzerlnd+L
C015,Qatar+B,S115,Czechia
S157,PuertoRico,S110,DominicanRep
S157,PuertoRico,S159,Panama
S157,PuertoRico,S072,Peru
S157,PuertoRico,S061,Argentina
S157,PuertoRico,S100,Ecuador
S157,PuertoRico,S107,Cuba
S157,PuertoRico,S138,Nicaragua
S157,PuertoRico,S123,Honduras
S157,PuertoRico,S151,CostaRica
S157,PuertoRico,S092,Chile
S157,PuertoRico,S163,Uruguay
S157,PuertoRico,S096,Guatemala
S157,PuertoRico,S111,Bolivia
S157,PuertoRico,S134,Paraguay
S157,PuertoRico,S025,Brazil-N
S157,PuertoRico,S026,Brazil-NE
S157,PuertoRico,S027,Brazil-CW
S157,PuertoRico,S108,Haiti
S157,PuertoRico,S029,Brazil-SP
S157,PuertoRico,S028,Brazil-SE
S157,PuertoRico,S030,Brazil-S
S157,PuertoRico,S068,Morocco
S112,Portugal,S112,Portugal
S112,Portugal,S086,Angola
S112,Portugal,S026,Brazil-NE
S112,Portugal,S025,Brazil-N
S112,Portugal,S063,Algeria
S112,Portugal,S027,Brazil-CW
S112,Portugal,S068,Morocco
S112,Portugal,S028,Brazil-SE
S112,Portugal,S029,Brazil-SP
S112,Portugal,S079,Mozambique
S112,Portugal,S030,Brazil-S
S112,Portugal,S113,Tunisia
S112,Portugal,S097,Mali
S112,Portugal,S088,Romania
S112,Portugal,S089,BurkinaFaso
S112,Portugal,S160,Mauritania
S112,Portugal,C008,France+M
S112,Portugal,S099,Senegal
S112,Portugal,S090,Niger
S112,Portugal,C018,Spain+A+G
S112,Portugal,S105,Guinea
S112,Portugal,C004,Balkans-NE
S112,Portugal,S082,CdIvoire
S112,Portugal,S128,Togo
S112,Portugal,S114,Benin
S112,Portugal,S101,Chad
S112,Portugal,S085,Cameroon
S112,Portugal,C005,Atlantic8
S112,Portugal,C010,Greece+C
S112,Portugal,S152,CentAfrRepub
S065,Poland,S065,Poland
S065,Poland,S115,Czechia
S065,Poland,C004,Balkans-NE
S065,Poland,S164,Moldova
S065,Poland,S131,Bulgaria
S065,Poland,S121,Belarus
S065,Poland,S060,Ukraine
S065,Poland,C012,Italy+M+SM+V
S065,Poland,C001,Balkans-SE
S065,Poland,C008,France+M
S065,Poland,S038,Russia
S065,Poland,C018,Spain+A+G
S065,Poland,S145,Slovakia
S065,Poland,C010,Greece+C
S065,Poland,S088,Romania
S065,Poland,S063,Algeria
S065,Poland,C002,Belgium+L
S065,Poland,S140,Kyrgyzstan
S065,Poland,S113,Tunisia
S065,Poland,S045,Germany
S065,Poland,S068,Morocco
S065,Poland,S169,Mongolia
S065,Poland,S167,Armenia
S065,Poland,S112,Portugal
S041,Philippines,S041,Philippines
S041,Philippines,S073,Malaysia
S041,Philippines,C011,HongKong+M
S041,Philippines,S011,India-NE
S041,Philippines,S013,India-W
S041,Philippines,S037,Bangladesh
S041,Philippines,S012,India-S
S041,Philippines,S143,Singapore
S041,Philippines,S010,India-N
S041,Philippines,S125,PaNewGuinea
S041,Philippines,C014,Nepal+B
S041,Philippines,S009,India-E
S041,Philippines,S087,SriLanka
S041,Philippines,S146,UAE
S041,Philippines,S069,Afghanistan
S041,Philippines,S162,Kuwait
S041,Philippines,S166,Oman
S041,Philippines,S042,Ethopia
S041,Philippines,C015,Qatar+B
S041,Philippines,S055,Tanzania
S041,Philippines,S059,Kenya
S041,Philippines,S076,Yemen
S041,Philippines,S024,Pakistan
S041,Philippines,S116,Somalia
S041,Philippines,S084,Australia
S041,Philippines,S098,Zambia
S041,Philippines,S064,Sudan
S041,Philippines,S062,Uganda
S041,Philippines,S104,Rwanda
S041,Philippines,S102,SouthSudan
S041,Philippines,S091,Malawi
S041,Philippines,S103,Zimbabwe
S041,Philippines,S153,NewZealand
S041,Philippines,C019,Leso+Bot+Swz
S041,Philippines,S032,Nigeria-NE
S041,Philippines,S053,South Africa
S041,Philippines,S172,Namibia
S041,Philippines,S033,Nigeria-NW
S041,Philippines,S031,Nigeria-NC
S072,Peru,S072,Peru
S072,Peru,S159,Panama
S072,Peru,S092,Chile
S072,Peru,S100,Ecuador
S072,Peru,S111,Bolivia
S072,Peru,S163,Uruguay
S072,Peru,S056,Colombia
S072,Peru,S151,CostaRica
S072,Peru,S137,ElSalvador
S072,Peru,S134,Paraguay
S072,Peru,S138,Nicaragua
S072,Peru,S061,Argentina
S072,Peru,S123,Honduras
S072,Peru,S096,Guatemala
S072,Peru,S110,DominicanRep
S072,Peru,S107,Cuba
S072,Peru,S071,Venezuela
S072,Peru,S040,Mexico
S072,Peru,S157,PuertoRico
S072,Peru,S025,Brazil-N
S072,Peru,S027,Brazil-CW
S072,Peru,S030,Brazil-S
S072,Peru,S029,Brazil-SP
S072,Peru,S108,Haiti
S072,Peru,S028,Brazil-SE
S072,Peru,S026,Brazil-NE
S072,Peru,C016,Caribbean25
S134,Paraguay,S134,Paraguay
S134,Paraguay,S061,Argentina
S134,Paraguay,S163,Uruguay
S134,Paraguay,S072,Peru
S134,Paraguay,S092,Chile
S134,Paraguay,S111,Bolivia
S134,Paraguay,S159,Panama
S134,Paraguay,S100,Ecuador
S134,Paraguay,S030,Brazil-S
S134,Paraguay,S029,Brazil-SP
S134,Paraguay,S027,Brazil-CW
S134,Paraguay,S028,Brazil-SE
S134,Paraguay,S056,Colombia
S134,Paraguay,S025,Brazil-N
S134,Paraguay,S026,Brazil-NE
S134,Paraguay,S110,DominicanRep
S134,Paraguay,S137,ElSalvador
S134,Paraguay,S151,CostaRica
S134,Paraguay,S071,Venezuela
S134,Paraguay,S138,Nicaragua
S134,Paraguay,S123,Honduras
S134,Paraguay,S107,Cuba
S134,Paraguay,S157,PuertoRico
S134,Paraguay,S096,Guatemala
S125,PaNewGuinea,S041,Philippines
S125,PaNewGuinea,S084,Australia
S125,PaNewGuinea,S073,Malaysia
S125,PaNewGuinea,C011,HongKong+M
S125,PaNewGuinea,S153,NewZealand
S125,PaNewGuinea,S011,India-NE
S125,PaNewGuinea,S143,Singapore
S125,PaNewGuinea,S013,India-W
S125,PaNewGuinea,S037,Bangladesh
S125,PaNewGuinea,S012,India-S
S125,PaNewGuinea,S010,India-N
S125,PaNewGuinea,S009,India-E
S125,PaNewGuinea,S024,Pakistan
S125,PaNewGuinea,S146,UAE
S125,PaNewGuinea,S162,Kuwait
S125,PaNewGuinea,S087,SriLanka
S125,PaNewGuinea,S055,Tanzania
S125,PaNewGuinea,C014,Nepal+B
S125,PaNewGuinea,S042,Ethopia
S125,PaNewGuinea,S059,Kenya
S125,PaNewGuinea,S098,Zambia
S125,PaNewGuinea,S069,Afghanistan
S125,PaNewGuinea,S166,Oman
S159,Panama,S159,Panama
S159,Panama,S072,Peru
S159,Panama,S151,CostaRica
S159,Panama,S137,ElSalvador
S159,Panama,S138,Nicaragua
S159,Panama,S056,Colombia
S159,Panama,S123,Honduras
S159,Panama,S096,Guatemala
S159,Panama,S100,Ecuador
S159,Panama,S110,DominicanRep
S159,Panama,S107,Cuba
S159,Panama,S092,Chile
S159,Panama,S111,Bolivia
S159,Panama,S071,Venezuela
S159,Panama,S163,Uruguay
S159,Panama,S040,Mexico
S159,Panama,S157,PuertoRico
S159,Panama,S134,Paraguay
S159,Panama,S061,Argentina
S159,Panama,S108,Haiti
S159,Panama,S025,Brazil-N
S159,Panama,S027,Brazil-CW
S159,Panama,S026,Brazil-NE
S159,Panama,S029,Brazil-SP
S159,Panama,S030,Brazil-S
S159,Panama,C016,Caribbean25
S159,Panama,S028,Brazil-SE
S159,Panama,S112,Portugal
S159,Panama,S099,Senegal
S147,Palestine,S147,Palestine
S147,Palestine,S154,Lebanon
S147,Palestine,S044,Egypt
S147,Palestine,S067,Iraq
S147,Palestine,S075,Saudi Arabia
S147,Palestine,S133,Libya
S147,Palestine,S130,Jordan
S147,Palestine,S078,Syria
S147,Palestine,S124,Israel
S147,Palestine,S046,Turkey
S147,Palestine,S047,Iran
S024,Pakistan,S166,Oman
S024,Pakistan,S069,Afghanistan
S024,Pakistan,S037,Bangladesh
S024,Pakistan,C015,Qatar+B
S024,Pakistan,C014,Nepal+B
